"ID","Canonical_ID"
"UCI___GEN&SEX 183",11230
"UCI___GEN&SEX 184",11231
"UCI___GEN&SEX 185",11232
"UCI___GEN&SEX 187",11233
"UCI___GEN&SEX 188",11234
"UCI___GEN&SEX 189",11235
"UCI___GEN&SEX 190",11236
"UCI___GEN&SEX 197",11237
"UCI___GEN&SEX 399",11238
"UCI___GERMAN 1A",11239
"UCI___GERMAN 1AB",11240
"UCI___GERMAN 1B",11241
"UCI___GERMAN 1BC",11242
"UCI___GERMAN 1C",11243
"UCI___GERMAN S1AB",11244
"UCI___GERMAN S1BC",11245
"UCI___GERMAN 2A",11246
"UCI___GERMAN 2B",11247
"UCI___GERMAN 2C",11248
"UCI___GERMAN 97",11249
"UCI___GERMAN 101",11250
"UCI___GERMAN 102",11251
"UCI___GERMAN 103",11252
"UCI___GERMAN 115",11253
"UCI___GERMAN 140W",11254
"UCI___GERMAN 150",11255
"UCI___GERMAN 160W",11256
"UCI___GERMAN 170W",11257
"UCI___GERMAN 197",11258
"UCI___GERMAN 399",11259
"UCI___GLBLCLT 7",11260
"UCI___GLBLCLT 103A",11261
"UCI___GLBLCLT 103B",11262
"UCI___GLBLCLT 105",11263
"UCI___GLBLCLT 191",11264
"UCI___GLBL ME 60A",11265
"UCI___GLBL ME 60B",11266
"UCI___GLBL ME 60C",11267
"UCI___GLBL ME 100W",11268
"UCI___GREEK 1A",11269
"UCI___GREEK 1B",11270
"UCI___GREEK 1C",11271
"UCI___GREEK 100",11272
"UCI___GREEK 103",11273
"UCI___GREEK 104",11274
"UCI___GREEK 198",11275
"UCI___HEBREW 1A",11276
"UCI___HEBREW 199",11277
"UCI___HISTORY 5",11278
"UCI___HISTORY 10",11279
"UCI___HISTORY 11",11280
"UCI___HISTORY 12",11281
"UCI___HISTORY 15A",11282
"UCI___HISTORY 15B",11283
"UCI___HISTORY 15C",11284
"UCI___HISTORY 15D",11285
"UCI___HISTORY 15F",11286
"UCI___HISTORY 15G",11287
"UCI___HISTORY 16A",11288
"UCI___HISTORY 16B",11289
"UCI___HISTORY 16C",11290
"UCI___HISTORY 18A",11291
"UCI___HISTORY 21A",11292
"UCI___HISTORY 21B",11293
"UCI___HISTORY 21C",11294
"UCI___HISTORY 36A",11295
"UCI___HISTORY 36B",11296
"UCI___HISTORY 36C",11297
"UCI___HISTORY 37A",11298
"UCI___HISTORY 37B",11299
"UCI___HISTORY 37C",11300
"UCI___HISTORY 40A",11301
"UCI___HISTORY 40B",11302
"UCI___HISTORY 40C",11303
"UCI___HISTORY 50",11304
"UCI___HISTORY 60",11305
"UCI___HISTORY 70A",11306
"UCI___HISTORY 70B",11307
"UCI___HISTORY 70C",11308
"UCI___HISTORY 70D",11309
"UCI___HISTORY 70E",11310
"UCI___HISTORY 70F",11311
"UCI___HISTORY 100W",11312
"UCI___HISTORY 102B",11313
"UCI___HISTORY 110D",11314
"UCI___HISTORY 112D",11315
"UCI___HISTORY 114",11316
"UCI___HISTORY 120D",11317
"UCI___HISTORY 123D",11318
"UCI___HISTORY 126B",11319
"UCI___HISTORY 128C",11320
"UCI___HISTORY 130C",11321
"UCI___HISTORY 130D",11322
"UCI___HISTORY 130F",11323
"UCI___HISTORY 131A",11324
"UCI___HISTORY 131B",11325
"UCI___HISTORY 131C",11326
"UCI___HISTORY 131D",11327
"UCI___HISTORY 132B",11328
"UCI___HISTORY 132C",11329
"UCI___HISTORY 132D",11330
"UCI___HISTORY 132E",11331
"UCI___HISTORY 132H",11332
"UCI___HISTORY 134A",11333
"UCI___HISTORY 134C",11334
"UCI___HISTORY 134D",11335
"UCI___HISTORY 134E",11336
"UCI___HISTORY 135A",11337
"UCI___HISTORY 135E",11338
"UCI___HISTORY 135G",11339
"UCI___HISTORY 136D",11340
"UCI___HISTORY 137",11341
"UCI___HISTORY 140",11342
"UCI___HISTORY 142A",11343
"UCI___HISTORY 142B",11344
"UCI___HISTORY 144G",11345
"UCI___HISTORY 146H",11346
"UCI___HISTORY 147",11347
"UCI___HISTORY 148B",11348
"UCI___HISTORY 150",11349
"UCI___HISTORY 151B",11350
"UCI___HISTORY 151C",11351
"UCI___HISTORY 151D",11352
"UCI___HISTORY 152",11353
"UCI___HISTORY 152A",11354
"UCI___HISTORY 154",11355
"UCI___HISTORY 160",11356
"UCI___HISTORY 163",11357
"UCI___HISTORY 164A",11358
"UCI___HISTORY 164B",11359
"UCI___HISTORY 165A",11360
"UCI___HISTORY 166",11361
"UCI___HISTORY 166B",11362
"UCI___HISTORY 166C",11363
"UCI___HISTORY 166D",11364
"UCI___HISTORY 169",11365
"UCI___HISTORY 170A",11366
"UCI___HISTORY 170B",11367
"UCI___HISTORY 171D",11368
"UCI___HISTORY 171E",11369
"UCI___HISTORY 171G",11370
"UCI___HISTORY 172G",11371
"UCI___HISTORY 173G",11372
"UCI___HISTORY 174G",11373
"UCI___HISTORY 175G",11374
"UCI___HISTORY 178",11375
"UCI___HISTORY 180",11376
"UCI___HISTORY 182",11377
"UCI___HISTORY 183",11378
"UCI___HISTORY 184",11379
"UCI___HISTORY 185",11380
"UCI___HISTORY 190",11381
"UCI___HISTORY 193",11382
"UCI___HISTORY 194",11383
"UCI___HISTORY 197",11384
"UCI___HISTORY 399",11385
"UCI___HUMAN 1A",11386
"UCI___HUMAN 1AES",11387
"UCI___HUMAN 1AS",11388
"UCI___HUMAN 1B",11389
"UCI___HUMAN 1BES",11390
"UCI___HUMAN 1BS",11391
"UCI___HUMAN 1C",11392
"UCI___HUMAN 1CS",11393
"UCI___HUMAN B1A",11394
"UCI___HUMAN H1AES",11395
"UCI___HUMAN H1AS",11396
"UCI___HUMAN H1BS",11397
"UCI___HUMAN H1CS",11398
"UCI___HUMAN 10",11399
"UCI___HUMAN 52",11400
"UCI___HUMAN H80",11401
"UCI___HUMAN H81",11402
"UCI___HUMAN H84",11403
"UCI___HUMAN H120",11404
"UCI___HUMAN H140",11405
"UCI___HUMAN H141",11406
"UCI___HUMAN H142W",11407
"UCI___HUMAN 176",11408
"UCI___HUMAN 399",11409
"UCI___IN4MATX 43",11410
"UCI___IN4MATX 80",11411
"UCI___IN4MATX H81",11412
"UCI___IN4MATX 101",11413
"UCI___IN4MATX 113",11414
"UCI___IN4MATX 115",11415
"UCI___IN4MATX 117",11416
"UCI___IN4MATX 119",11417
"UCI___IN4MATX 121",11418
"UCI___IN4MATX 122",11419
"UCI___IN4MATX 124",11420
"UCI___IN4MATX 125",11421
"UCI___IN4MATX 131",11422
"UCI___IN4MATX 132",11423
"UCI___IN4MATX 133",11424
"UCI___IN4MATX 134",11425
"UCI___IN4MATX 141",11426
"UCI___IN4MATX 143",11427
"UCI___IN4MATX 148",11428
"UCI___IN4MATX 151",11429
"UCI___IN4MATX 153",11430
"UCI___IN4MATX 161",11431
"UCI___IN4MATX 162",11432
"UCI___IN4MATX 163",11433
"UCI___IN4MATX 164",11434
"UCI___IN4MATX 171",11435
"UCI___IN4MATX 172",11436
"UCI___IN4MATX 173",11437
"UCI___IN4MATX 174",11438
"UCI___IN4MATX 190",11439
"UCI___IN4MATX 191A",11440
"UCI___IN4MATX 191B",11441
"UCI___IN4MATX H198",11442
"UCI___I&C SCI 3",11443
"UCI___I&C SCI 4",11444
"UCI___I&C SCI 5",11445
"UCI___I&C SCI 6B",11446
"UCI___I&C SCI 6D",11447
"UCI___I&C SCI 6N",11448
"UCI___I&C SCI 9",11449
"UCI___I&C SCI 10",11450
"UCI___I&C SCI 11",11451
"UCI___I&C SCI 12",11452
"UCI___I&C SCI 20",11453
"UCI___I&C SCI 31",11454
"UCI___I&C SCI 32",11455
"UCI___I&C SCI H32",11456
"UCI___I&C SCI 33",11457
"UCI___I&C SCI 45C",11458
"UCI___I&C SCI 45J",11459
"UCI___I&C SCI 46",11460
"UCI___I&C SCI 51",11461
"UCI___I&C SCI 53",11462
"UCI___I&C SCI 60",11463
"UCI___I&C SCI 61",11464
"UCI___I&C SCI 62",11465
"UCI___I&C SCI 139W",11466
"UCI___I&C SCI 161",11467
"UCI___I&C SCI 162",11468
"UCI___I&C SCI 163",11469
"UCI___I&C SCI 166",11470
"UCI___I&C SCI 167",11471
"UCI___I&C SCI 168",11472
"UCI___I&C SCI 169A",11473
"UCI___I&C SCI 169B",11474
"UCI___INTL ST 1",11475
"UCI___INTL ST 11",11476
"UCI___INTL ST 12",11477
"UCI___INTL ST 15",11478
"UCI___INTL ST 16",11479
"UCI___INTL ST 17",11480
"UCI___INTL ST 100",11481
"UCI___INTL ST 101A",11482
"UCI___INTL ST 101B",11483
"UCI___INTL ST 102A",11484
"UCI___INTL ST 102B",11485
"UCI___INTL ST 103A",11486
"UCI___INTL ST 104A",11487
"UCI___INTL ST 104BW",11488
"UCI___INTL ST 106A",11489
"UCI___INTL ST 106B",11490
"UCI___INTL ST 111B",11491
"UCI___INTL ST 112A",11492
"UCI___INTL ST 115",11493
"UCI___INTL ST 122",11494
"UCI___INTL ST 124A",11495
"UCI___INTL ST 130",11496
"UCI___INTL ST 141B",11497
"UCI___INTL ST 143A",11498
"UCI___INTL ST 145A",11499
"UCI___INTL ST 146",11500
"UCI___INTL ST 146W",11501
"UCI___INTL ST 147CW",11502
"UCI___INTL ST 148W",11503
"UCI___INTL ST 150",11504
"UCI___INTL ST 152A",11505
"UCI___INTL ST 153F",11506
"UCI___INTL ST 154W",11507
"UCI___INTL ST 155",11508
"UCI___INTL ST 157C",11509
"UCI___INTL ST 158B",11510
"UCI___INTL ST 158D",11511
"UCI___INTL ST 161A",11512
"UCI___INTL ST 162B",11513
"UCI___INTL ST 163",11514
"UCI___INTL ST 165",11515
"UCI___INTL ST 175A",11516
"UCI___INTL ST 176C",11517
"UCI___INTL ST 177C",11518
"UCI___INTL ST 177D",11519
"UCI___INTL ST 177E",11520
"UCI___INTL ST 177G",11521
"UCI___INTL ST 177I",11522
"UCI___INTL ST 179",11523
"UCI___INTL ST H180",11524
"UCI___INTL ST 183A",11525
"UCI___INTL ST 183CW",11526
"UCI___INTL ST 183E",11527
"UCI___INTL ST H190",11528
"UCI___ITALIAN 1A",11529
"UCI___ITALIAN 1AB",11530
"UCI___ITALIAN 1ABSP",11531
"UCI___ITALIAN 1B",11532
"UCI___ITALIAN 1BC",11533
"UCI___ITALIAN 1BCSP",11534
"UCI___ITALIAN 1C",11535
"UCI___ITALIAN 2A",11536
"UCI___ITALIAN 2B",11537
"UCI___ITALIAN 2C",11538
"UCI___ITALIAN 50",11539
"UCI___ITALIAN 99",11540
"UCI___ITALIAN 150",11541
"UCI___JAPANSE 1A",11542
"UCI___JAPANSE 1B",11543
"UCI___JAPANSE 1C",11544
"UCI___JAPANSE S1AB",11545
"UCI___JAPANSE S1BC",11546
"UCI___JAPANSE 2A",11547
"UCI___JAPANSE 2B",11548
"UCI___JAPANSE 2C",11549
"UCI___JAPANSE S2AB",11550
"UCI___JAPANSE S2BC",11551
"UCI___JAPANSE 100A",11552
"UCI___JAPANSE 100B",11553
"UCI___JAPANSE 103A",11554
"UCI___JAPANSE 103B",11555
"UCI___JAPANSE 103C",11556
"UCI___JAPANSE 104A",11557
"UCI___JAPANSE 104B",11558
"UCI___KOREAN 1A",11559
"UCI___KOREAN 1B",11560
"UCI___KOREAN 1C",11561
"UCI___KOREAN S1AB",11562
"UCI___KOREAN S1BC",11563
"UCI___KOREAN 2A",11564
"UCI___KOREAN 2B",11565
"UCI___KOREAN 2C",11566
"UCI___KOREAN 103A",11567
"UCI___KOREAN 103B",11568
"UCI___KOREAN 103C",11569
"UCI___KOREAN 104A",11570
"UCI___LSCI 1",11571
"UCI___LSCI 2",11572
"UCI___LSCI 3",11573
"UCI___LSCI 10",11574
"UCI___LSCI 11",11575
"UCI___LSCI 20",11576
"UCI___LSCI 43",11577
"UCI___LSCI 51",11578
"UCI___LSCI 51B",11579
"UCI___LSCI 52",11580
"UCI___LSCI 68",11581
"UCI___LSCI 99",11582
"UCI___LSCI 102",11583
"UCI___LSCI 106",11584
"UCI___LSCI 106M",11585
"UCI___LSCI 107M",11586
"UCI___LSCI 109",11587
"UCI___LSCI 115",11588
"UCI___LSCI 116",11589
"UCI___LSCI 117",11590
"UCI___LSCI 119",11591
"UCI___LSCI 121",11592
"UCI___LSCI 124",11593
"UCI___LSCI 129",11594
"UCI___LSCI 139",11595
"UCI___LSCI 141",11596
"UCI___LSCI 142",11597
"UCI___LSCI 143",11598
"UCI___LSCI 145A",11599
"UCI___LSCI 145B",11600
"UCI___LSCI 145C",11601
"UCI___LSCI 149",11602
"UCI___LSCI 151",11603
"UCI___LSCI 151B",11604
"UCI___LSCI 151C",11605
"UCI___LSCI 151S",11606
"UCI___LSCI 152",11607
"UCI___LSCI 153M",11608
"UCI___LSCI 155",11609
"UCI___LSCI 158",11610
"UCI___LSCI 159",11611
"UCI___LSCI 164A",11612
"UCI___LSCI 164B",11613
"UCI___LSCI 165B",11614
"UCI___LSCI 165L",11615
"UCI___LSCI 168J",11616
"UCI___LSCI 168S",11617
"UCI___LSCI 169",11618
"UCI___LSCI 171",11619
"UCI___LSCI 172",11620
"UCI___LSCI 175",11621
"UCI___LSCI 179",11622
"UCI___LSCI 182V",11623
"UCI___LSCI 189",11624
"UCI___LSCI 195A",11625
"UCI___LSCI 195B",11626
"UCI___LSCI 195C",11627
"UCI___LSCI 195W",11628
"UCI___LSCI 198",11629
"UCI___LSCI 199",11630
"UCI___LATIN 1A",11631
"UCI___LATIN 1B",11632
"UCI___LATIN 1C",11633
"UCI___LATIN 100",11634
"UCI___LATIN 103",11635
"UCI___LATIN 104",11636
"UCI___LIT JRN 20",11637
"UCI___LIT JRN 21",11638
"UCI___LIT JRN 100",11639
"UCI___LIT JRN 101A",11640
"UCI___LIT JRN 101BW",11641
"UCI___LIT JRN 103",11642
"UCI___LIT JRN 198",11643
"UCI___LPS 29",11644
"UCI___LPS 30",11645
"UCI___LPS 31",11646
"UCI___LPS 40",11647
"UCI___LPS 60",11648
"UCI___LPS H81",11649
"UCI___LPS H83",11650
"UCI___LPS 91",11651
"UCI___LPS H91",11652
"UCI___LPS H95",11653
"UCI___LPS 100W",11654
"UCI___LPS 104",11655
"UCI___LPS 105A",11656
"UCI___LPS 105B",11657
"UCI___LPS 105C",11658
"UCI___LPS 106",11659
"UCI___LPS 108",11660
"UCI___LPS 113",11661
"UCI___LPS 115",11662
"UCI___LPS 120",11663
"UCI___LPS 121",11664
"UCI___LPS H123",11665
"UCI___LPS H125",11666
"UCI___LPS 135A",11667
"UCI___LPS 140",11668
"UCI___LPS 141B",11669
"UCI___LPS 141D",11670
"UCI___LPS H141",11671
"UCI___LPS 143",11672
"UCI___LPS 144",11673
"UCI___LPS 145",11674
"UCI___LPS 147",11675
"UCI___LPS 399",11676
"UCI___MGMT 1",11677
"UCI___MGMT 4A",11678
"UCI___MGMT 4B",11679
"UCI___MGMT 7",11680
"UCI___MGMT 30A",11681
"UCI___MGMT 30B",11682
"UCI___MGMT 101",11683
"UCI___MGMT 102",11684
"UCI___MGMT 105",11685
"UCI___MGMT 107",11686
"UCI___MGMT 109",11687
"UCI___MGMT 110",11688
"UCI___MGMT 113",11689
"UCI___MGMT 115",11690
"UCI___MGMT 120",11691
"UCI___MGMT 121",11692
"UCI___MGMT 123",11693
"UCI___MGMT 124",11694
"UCI___MGMT 125",11695
"UCI___MGMT 126",11696
"UCI___MGMT 127",11697
"UCI___MGMT 128",11698
"UCI___MGMT 129",11699
"UCI___MGMT 131A",11700
"UCI___MGMT 131B",11701
"UCI___MGMT 131C",11702
"UCI___MGMT 132A",11703
"UCI___MGMT 133",11704
"UCI___MGMT 134",11705
"UCI___MGMT 137",11706
"UCI___MGMT 138",11707
"UCI___MGMT 141",11708
"UCI___MGMT 143",11709
"UCI___MGMT 144",11710
"UCI___MGMT 145",11711
"UCI___MGMT 146A",11712
"UCI___MGMT 147",11713
"UCI___MGMT 149",11714
"UCI___MGMT 150",11715
"UCI___MGMT 151",11716
"UCI___MGMT 153",11717
"UCI___MGMT 154",11718
"UCI___MGMT 155",11719
"UCI___MGMT 156",11720
"UCI___MGMT 158",11721
"UCI___MGMT 159",11722
"UCI___MGMT 160",11723
"UCI___MGMT 165",11724
"UCI___MGMT 166",11725
"UCI___MGMT 171",11726
"UCI___MGMT 172",11727
"UCI___MGMT 173",11728
"UCI___MGMT 174",11729
"UCI___MGMT 176",11730
"UCI___MGMT 178",11731
"UCI___MGMT 182",11732
"UCI___MGMT 184",11733
"UCI___MGMT 189",11734
"UCI___MGMT 191W",11735
"UCI___MGMT 192",11736
"UCI___MGMT 194",11737
"UCI___MGMT 195",11738
"UCI___MGMT 196",11739
"UCI___MGMT 197",11740
"UCI___MGMT 198A",11741
"UCI___MGMT 198B",11742
"UCI___MGMT 198C",11743
"UCI___MSE 45",11744
"UCI___MSE 48",11745
"UCI___MSE 60",11746
"UCI___MSE 69",11747
"UCI___MSE 141",11748
"UCI___MSE 142",11749
"UCI___MSE 151",11750
"UCI___MSE 155",11751
"UCI___MSE 158",11752
"UCI___MSE 163",11753
"UCI___MSE 164",11754
"UCI___MSE 165A",11755
"UCI___MSE 165B",11756
"UCI___MSE 165C",11757
"UCI___MSE 171",11758
"UCI___MSE 174",11759
"UCI___MSE 175",11760
"UCI___MSE 176",11761
"UCI___MSE 178",11762
"UCI___MSE 187",11763
"UCI___MSE 189A",11764
"UCI___MSE 189B",11765
"UCI___MSE 189C",11766
"UCI___MSE 190",11767
"UCI___MSE 191",11768
"UCI___MATH 1B",11769
"UCI___MATH 2A",11770
"UCI___MATH 2B",11771
"UCI___MATH 2D",11772
"UCI___MATH 2E",11773
"UCI___MATH 3A",11774
"UCI___MATH 3D",11775
"UCI___MATH 5A",11776
"UCI___MATH 5B",11777
"UCI___MATH 8",11778
"UCI___MATH 9",11779
"UCI___MATH 10",11780
"UCI___MATH 13",11781
"UCI___MATH 105A",11782
"UCI___MATH 105B",11783
"UCI___MATH 107",11784
"UCI___MATH 110A",11785
"UCI___MATH 110B",11786
"UCI___MATH 112A",11787
"UCI___MATH 112B",11788
"UCI___MATH 112C",11789
"UCI___MATH 113A",11790
"UCI___MATH 113B",11791
"UCI___MATH 115",11792
"UCI___MATH 117",11793
"UCI___MATH 118",11794
"UCI___MATH 120A",11795
"UCI___MATH 120B",11796
"UCI___MATH 120C",11797
"UCI___MATH H120A",11798
"UCI___MATH H120B",11799
"UCI___MATH H120C",11800
"UCI___MATH 121A",11801
"UCI___MATH 121B",11802
"UCI___MATH 130A",11803
"UCI___MATH 130B",11804
"UCI___MATH 130C",11805
"UCI___MATH 134A",11806
"UCI___MATH 134B",11807
"UCI___MATH 134C",11808
"UCI___MATH 140A",11809
"UCI___MATH 140B",11810
"UCI___MATH 140C",11811
"UCI___MATH H140A",11812
"UCI___MATH H140B",11813
"UCI___MATH H140C",11814
"UCI___MATH 141",11815
"UCI___MATH 147",11816
"UCI___MATH 150",11817
"UCI___MATH 161",11818
"UCI___MATH 162A",11819
"UCI___MATH 162B",11820
"UCI___MATH 173A",11821
"UCI___MATH 173B",11822
"UCI___MATH 175",11823
"UCI___MATH 176",11824
"UCI___MATH 178",11825
"UCI___MATH 180A",11826
"UCI___MATH 180B",11827
"UCI___MATH 184",11828
"UCI___MATH 195W",11829
"UCI___ENGRMAE 10",11830
"UCI___ENGRMAE 30",11831
"UCI___ENGRMAE 52",11832
"UCI___ENGRMAE 60",11833
"UCI___ENGRMAE 80",11834
"UCI___ENGRMAE 91",11835
"UCI___ENGRMAE 106",11836
"UCI___ENGRMAE 107",11837
"UCI___ENGRMAE 108",11838
"UCI___ENGRMAE 110",11839
"UCI___ENGRMAE 112",11840
"UCI___ENGRMAE 113",11841
"UCI___ENGRMAE 114",11842
"UCI___ENGRMAE 115",11843
"UCI___ENGRMAE 117",11844
"UCI___ENGRMAE 118",11845
"UCI___ENGRMAE 119",11846
"UCI___ENGRMAE 120",11847
"UCI___ENGRMAE 130A",11848
"UCI___ENGRMAE 130B",11849
"UCI___ENGRMAE 130C",11850
"UCI___ENGRMAE 132",11851
"UCI___ENGRMAE 135",11852
"UCI___ENGRMAE 136",11853
"UCI___ENGRMAE 145",11854
"UCI___ENGRMAE 146",11855
"UCI___ENGRMAE 147",11856
"UCI___ENGRMAE 148",11857
"UCI___ENGRMAE 150",11858
"UCI___ENGRMAE 151A",11859
"UCI___ENGRMAE 151B",11860
"UCI___ENGRMAE 152",11861
"UCI___ENGRMAE 153",11862
"UCI___ENGRMAE 155",11863
"UCI___ENGRMAE 156",11864
"UCI___ENGRMAE 157",11865
"UCI___ENGRMAE 158",11866
"UCI___ENGRMAE 159",11867
"UCI___ENGRMAE 163",11868
"UCI___ENGRMAE 164",11869
"UCI___ENGRMAE 170",11870
"UCI___ENGRMAE 171",11871
"UCI___ENGRMAE 172",11872
"UCI___ENGRMAE 175",11873
"UCI___ENGRMAE 182",11874
"UCI___ENGRMAE 183",11875
"UCI___ENGRMAE 184",11876
"UCI___ENGRMAE 185",11877
"UCI___ENGRMAE 188",11878
"UCI___MED HUM 1",11879
"UCI___MED HUM 3",11880
"UCI___MED HUM 137",11881
"UCI___MED HUM 195",11882
"UCI___MOL BIO 399",11883
"UCI___MUSIC 3",11884
"UCI___MUSIC 4",11885
"UCI___MUSIC 5",11886
"UCI___MUSIC 8",11887
"UCI___MUSIC 9",11888
"UCI___MUSIC 16A",11889
"UCI___MUSIC 16B",11890
"UCI___MUSIC 16C",11891
"UCI___MUSIC 16D",11892
"UCI___MUSIC 25A",11893
"UCI___MUSIC 25B",11894
"UCI___MUSIC 32",11895
"UCI___MUSIC 39A",11896
"UCI___MUSIC 39B",11897
"UCI___MUSIC 40B",11898
"UCI___MUSIC 40C",11899
"UCI___MUSIC 40D",11900
"UCI___MUSIC 41",11901
"UCI___MUSIC 45",11902
"UCI___MUSIC 46",11903
"UCI___MUSIC 47",11904
"UCI___MUSIC 48",11905
"UCI___MUSIC 49",11906
"UCI___MUSIC 51",11907
"UCI___MUSIC 78",11908
"UCI___MUSIC H80",11909
"UCI___MUSIC 82A",11910
"UCI___MUSIC 82B",11911
"UCI___MUSIC 82C",11912
"UCI___MUSIC 131",11913
"UCI___MUSIC 132",11914
"UCI___MUSIC 136",11915
"UCI___MUSIC 140",11916
"UCI___MUSIC 141",11917
"UCI___MUSIC 142",11918
"UCI___MUSIC 142W",11919
"UCI___MUSIC 143",11920
"UCI___MUSIC 143W",11921
"UCI___MUSIC 144",11922
"UCI___MUSIC 144W",11923
"UCI___MUSIC 145W",11924
"UCI___MUSIC 146",11925
"UCI___MUSIC 147",11926
"UCI___MUSIC 148",11927
"UCI___MUSIC 149",11928
"UCI___MUSIC 150",11929
"UCI___MUSIC 151",11930
"UCI___MUSIC 153",11931
"UCI___MUSIC 155",11932
"UCI___MUSIC 157",11933
"UCI___MUSIC 181",11934
"UCI___MUSIC 183A",11935
"UCI___MUSIC 183B",11936
"UCI___MUSIC 183C",11937
"UCI___MUSIC 193",11938
"UCI___NUR SCI 50",11939
"UCI___NUR SCI 108W",11940
"UCI___NUR SCI 109A",11941
"UCI___NUR SCI 109B",11942
"UCI___NUR SCI 116",11943
"UCI___NUR SCI 117",11944
"UCI___NUR SCI 119",11945
"UCI___NUR SCI 121A",11946
"UCI___NUR SCI 121B",11947
"UCI___NUR SCI 125",11948
"UCI___NUR SCI 128",11949
"UCI___NUR SCI 144",11950
"UCI___NUR SCI 171",11951
"UCI___NUR SCI 172",11952
"UCI___NUR SCI 173",11953
"UCI___NUR SCI 174",11954
"UCI___NUR SCI 175",11955
"UCI___NUR SCI 176",11956
"UCI___NUR SCI 399",11957
"UCI___PERSIAN 1A",11958
"UCI___PERSIAN 1B",11959
"UCI___PERSIAN 1C",11960
"UCI___PERSIAN 2A",11961
"UCI___PERSIAN 2B",11962
"UCI___PERSIAN 2C",11963
"UCI___PERSIAN 50",11964
"UCI___PERSIAN 150",11965
"UCI___PERSIAN 165A",11966
"UCI___PERSIAN 199",11967
"UCI___PHRMSCI 66",11968
"UCI___PHRMSCI H80",11969
"UCI___PHRMSCI 90",11970
"UCI___PHRMSCI 120",11971
"UCI___PHRMSCI 121",11972
"UCI___PHRMSCI 122",11973
"UCI___PHRMSCI 122L",11974
"UCI___PHRMSCI 142",11975
"UCI___PHRMSCI 155",11976
"UCI___PHRMSCI 163",11977
"UCI___PHRMSCI 170A",11978
"UCI___PHRMSCI 170B",11979
"UCI___PHRMSCI 171",11980
"UCI___PHRMSCI 173",11981
"UCI___PHRMSCI 174",11982
"UCI___PHRMSCI 174L",11983
"UCI___PHRMSCI 175",11984
"UCI___PHRMSCI 177",11985
"UCI___PHRMSCI 177L",11986
"UCI___PHRMSCI 179",11987
"UCI___PHILOS 1",11988
"UCI___PHILOS 2",11989
"UCI___PHILOS 3",11990
"UCI___PHILOS 4",11991
"UCI___PHILOS 5",11992
"UCI___PHILOS 10",11993
"UCI___PHILOS 12",11994
"UCI___PHILOS 13",11995
"UCI___PHILOS 21",11996
"UCI___PHILOS 22",11997
"UCI___PHILOS 29",11998
"UCI___PHILOS 30",11999
"UCI___PHILOS 31",12000
"UCI___PHILOS 40",12001
"UCI___PHILOS 41",12002
"UCI___PHILOS 91",12003
"UCI___PHILOS 100W",12004
"UCI___PHILOS 101",12005
"UCI___PHILOS 102W",12006
"UCI___PHILOS 103",12007
"UCI___PHILOS 104",12008
"UCI___PHILOS 105A",12009
"UCI___PHILOS 105B",12010
"UCI___PHILOS 105C",12011
"UCI___PHILOS 106",12012
"UCI___PHILOS 108",12013
"UCI___PHILOS 110",12014
"UCI___PHILOS 113",12015
"UCI___PHILOS 114",12016
"UCI___PHILOS 115",12017
"UCI___PHILOS 117",12018
"UCI___PHILOS 120",12019
"UCI___PHILOS 121",12020
"UCI___PHILOS 121A",12021
"UCI___PHILOS 122",12022
"UCI___PHILOS 123",12023
"UCI___PHILOS 124",12024
"UCI___PHILOS 130",12025
"UCI___PHILOS 131A",12026
"UCI___PHILOS 131C",12027
"UCI___PHILOS 133",12028
"UCI___PHILOS 134",12029
"UCI___PHILOS 135A",12030
"UCI___PHILOS 140",12031
"UCI___PHILOS 141B",12032
"UCI___PHILOS 141D",12033
"UCI___PHILOS 143",12034
"UCI___PHILOS 144",12035
"UCI___PHILOS 145",12036
"UCI___PHILOS 147",12037
"UCI___PHILOS 150",12038
"UCI___PHILOS 162",12039
"UCI___PHILOS 163",12040
"UCI___PHILOS 164",12041
"UCI___PHILOS 165",12042
"UCI___PHILOS 190",12043
"UCI___PHILOS 399",12044
"UCI___PHY SCI 5",12045
"UCI___PHY SCI 9",12046
"UCI___PHY SCI 105",12047
"UCI___PHY SCI 139W",12048
"UCI___PHYSICS 2",12049
"UCI___PHYSICS 3A",12050
"UCI___PHYSICS 3B",12051
"UCI___PHYSICS 3C",12052
"UCI___PHYSICS 7C",12053
"UCI___PHYSICS 7D",12054
"UCI___PHYSICS 7E",12055
"UCI___PHYSICS 14",12056
"UCI___PHYSICS 15",12057
"UCI___PHYSICS 18",12058
"UCI___PHYSICS 19",12059
"UCI___PHYSICS 20A",12060
"UCI___PHYSICS 20B",12061
"UCI___PHYSICS 20D",12062
"UCI___PHYSICS 20E",12063
"UCI___PHYSICS 21",12064
"UCI___PHYSICS 50",12065
"UCI___PHYSICS 51A",12066
"UCI___PHYSICS 53",12067
"UCI___PHYSICS 60",12068
"UCI___PHYSICS 61A",12069
"UCI___PHYSICS 61B",12070
"UCI___PHYSICS 61C",12071
"UCI___PHYSICS H80",12072
"UCI___PHYSICS H90",12073
"UCI___PHYSICS 100",12074
"UCI___PHYSICS 106W",12075
"UCI___PHYSICS 111A",12076
"UCI___PHYSICS 111B",12077
"UCI___PHYSICS 112A",12078
"UCI___PHYSICS 112B",12079
"UCI___PHYSICS 113A",12080
